address,balance,share
0x78d5ad0e19a212708a0d56276bc3e17c3317a150,2.4e+20,0
0xbeb12bb029ca6ee8a0dd2cfc61b9422dddbd924e,2.4e+20,0
0x76263af3899274825cd6fe8b5601b583a61929a0,2.4e+20,0
0x71835cf507e20ef6ddf4f49c7e3db6b56a823ddb,2.4e+20,0
0xf2b5a5af8a589dbb2c5440301dce9628bff93a7e,2.4e+20,0
0xcb19593d7e276c93867be44e9eec83db1fe6f835,2.4e+20,0
0x59171ae26e86f39a93bf236ab66e5a2f35e6125f,2.4e+20,0
0x1e1e7e63255be7bfe56c744c32990dbc9a961b41,2.4e+20,0
0xe988d2057c0a6a6a1186b1ef8e4958e106c8690f,2.4e+20,0
0xd8327f32fb588c6eb43cb07965960c01a4b8c97a,2.4e+20,0
0xefae9f9e78471abe103e272973129ec46d20aa36,2.4e+20,0
0x3a6b7cdaef5d67fed5d470c94006c2197924f1c1,2.4e+20,0
0x1080b0310be91029e15fcbda4e1571cf6fea222e,2.4e+20,0
0x8c6138356d2739354965500189acc17a7e0585dc,2.4e+20,0
0x88f86711ad400033d76b622a2a83c3f7a8a33651,2.4e+20,0
0x2eab03bf60f3533e21b7e876a672e65557ab6b94,2.4e+20,0
0x809aecd20f92170d6a451c9c197bf495dd4270a6,2.4e+20,0
0xf6b4465d1212218fcb032aa4a097eb68f6e4ce42,2.4e+20,0
0xe6ed2cb4475b6569d556a555ea70e1e0597ec0c8,2.4e+20,0
0xfa9b0747170b1bf06423f7089790a66dc0efca5e,2.4e+20,0
0x632746e2d1b4f6548637857225c15aac424fab51,2.4e+20,0
0xcdae6e5d38605a4f428f2ed7c811a579d213bb97,2.4e+20,0
0xba0328bf447e7dc5e5b649c3be1561f0707d94f3,2.4e+20,0
0x5fc80f14d4adefbeba63a2915da0f4cc10a2cc16,2.4e+20,0
0x7efebaf9962891d4849f07094eeb05ebd06b629e,2.4e+20,0
0xc5a6275cd0dcf268191b8b289cdbecba53c696a3,2.4e+20,0
0xa33619e90dc412a07223eccd298502437eef2117,2.4e+20,0
0x2c76a78e03f9b14b3260eedb91e4b1f05453ec4b,2.4e+20,0
0x0ca7798e0e5c65a0d91b247d6b41972786da21c7,2.4e+20,0
0xc1ac9447cc97f4622f3f91e1ae61f5ada08bc7c5,2.4e+20,0
0x6c324895cbe9d00c0f68ea03a855143f96045801,2.4e+20,0
0x7079c9ef7f52cb96f53001e1c7a5061716717966,2.4e+20,0
0x376ba048ea64d79605d324899c2547fd610e8b54,2.4e+20,0
0x366bd0592b69cfad196d7ac34d0beba5079918ac,2.4e+20,0
0xee635ab7457e0620b2e98d06da6500fdbff718eb,2.4e+20,0
0x64c472275cf103b6a04f4698c304e09deb0a08d4,2.4e+20,0
0x60392a72c07afe7b74b413f2e5e082b69b4e089e,2.4e+20,0
0x42a44b84a49a0bfe4ab315e9c209f3e0074c270c,2.4e+20,0
0x45f81f664330dec71250aadb2604addc85e8438c,2.4e+20,0
0x0001b76ea4803b26a644e3758c6d320a8177467b,2.4e+20,0
0xc3a91978e96079a4a7d91a10fa8be041374afacd,2.4e+20,0
0x30bd58f43111d8c4e2c206faa8d271cecff5ad29,2.4e+20,0
0x4b0182929e05f48c9e084493b10d9180a66a45b3,2.4e+20,0
0x1dc399a3c7603126c7eb398d7e51baa9d4892e9d,2.4e+20,0
0x87483c941136fdf29508ca46180826cc1e42da4f,2.4e+20,0
0xabab2eb48b7b9198aa4ccd54916b51ed7417d6bc,2.4e+20,0
0x576db3662ba771bd56746d388500f0869deeeaf1,2.4e+20,0
0x083ffc441a806e313059bbfd7c8d9f09d958e3fc,2.4e+20,0
0xbea87e2e8e472b25804c63610766555818c30acc,2.4e+20,0
0xf375729a12bf1b3c4e67259dbe518995999be1c7,2.4e+20,0
0x89c4bbafcbe90381d5b2f10f75957bb953f535f3,2.4e+20,0
0x61f3c5b5cbb4a07497366e1395d90a2e4afd0799,2.4e+20,0
0x3cda006c19906866de3323b966095354f85fb9b2,2.4e+20,0
0xba2ab3283b319ba13c5c56149764f4b308168c9e,2.4e+20,0
0xf776912f231d265121ffa483cb7a3e011f9f6813,2.4e+20,0
0x3b024c8a3f9ad7ad06a82c7db959c0bc1f0ecd6e,2.4e+20,0
0xa62d6214c8452eb023809971dbeff44918754759,2.4e+20,0
0xfa041d05442ee06b87cc2032123801feeb5b4c73,2.4e+20,0
0xe5b8f4b79a9f878e5725c6fbc7e8683e002752a7,2.4e+20,0
0x4024c0ce54517cd5ced47b7481c07801c990023f,2.35e+20,0
0x7b249de6d98d83172e1189764330db7484eae568,2.35e+20,0
0x89ad2de111004fd6fc6c5ba3d17346181394a913,2.35e+20,0
0x672dd741575d13d04cfea136d3fb5a75a2924e04,2.35e+20,0
0xcd196e24310954fde70faaa4bcf7de2d81523f1a,2.35e+20,0
0x503ac4cb768ef45e2ca87772a0a2e289d8cb02d7,2.3e+20,0
0xa68c472babc2d15054de051244cdb99710656567,2.2e+20,0
0x68cd10f06226caefdc1996282af8b11e15759008,2.2e+20,0
0x10d562b90c45dc803535d8644f812f34ec396694,2.2e+20,0
0xf1fca513ffe853d871b64b3480b466f934e3a779,2.2e+20,0
0x6ce7087cdea214ddba382b476ff395585420394d,2.2e+20,0
0x054933221600b77da875eac824a6cd009e796896,2.2e+20,0
0x0af4f84505b50e5159f23cabb6e45dbee0cfb6e2,2.2e+20,0
0x2823199728a93cc64746b68033a0e05eb9f9407e,2.2e+20,0
0x2ad7ce7d80b0708a89e8e736df0eb3c2dc5e301b,2.2e+20,0
0x59b264dafc533fa9b6482fb99ce9b8dcd7b64699,2.2e+20,0
0xe24a0a49a7345ea8907576996a99362a594546b2,2.2e+20,0
0x7af37999dd6bc9e0b8f21ee0a29aeef7f0e6b2b4,2.2e+20,0
0x31ebadf32020bbf4886ee9c9c332888a5f22bc0e,2.2e+20,0
0xb27f4a5a8caa3ad0c8414181f0f0f7ee73330c33,2.2e+20,0
0x21b7f39d285384c273ec081a7e7bf66017ddd3ba,2.2e+20,0
0x0f4e967b7674f86e31f79d9b380c22194e99d892,2.2e+20,0
0xc1479b95c023828e8fbe4c862bfc67a9cd40bcfb,2.2e+20,0
0x4d461e709b13556d335313c31993f04840c7fcf9,2.2e+20,0
0x84bd5db34a7e66833bea8cbfb37c79e909a9ef55,2.2e+20,0
0x2a7878cb92a3644c6f69798e437ad93a2c9248b4,2.2e+20,0
0xb6dc53e865e0ff87bfcf970308c2a351def9fbea,2.2e+20,0
0x9a8f850cf229802796577a4cbb9aed8c99e8e9ad,2.2e+20,0
0x50b4c2e85fd28cf28715e477977b045932e98b25,2.2e+20,0
0x58cece6ef43430f404c6a40c89ff12c2ce6bbccc,2.2e+20,0
0x01e564d3dad4f7dee9e59a13db87cd92d1d88a95,2.2e+20,0
0xb25bc5dda2741530124f5a6ffe1738763447b8d4,2.2e+20,0
0x414478a9d5900045ae1daf555827abe11f126586,2.2e+20,0
0x423aa7241efc550d2450a64c9e4eadcf9d57c619,2.2e+20,0
0x40dcdc5b7aec0f9d47448aa3b36a300781a73b29,2.2e+20,0
0x3931220e3d18049cde25bfdcab2b46190177cc9f,2.2e+20,0
0x6f10a8d1b9e57d2c0704b281ea4811b694807be9,2.2e+20,0
0x9ac7fa34fc8e3fc03d09d4e4975c14016f4d9921,2.2e+20,0
0x717c410fb92620f00334878ad60c9ecb72853a86,2.2e+20,0
0xa808a3bad7e734a4325b00591ec0265074e9757e,2.2e+20,0
0x4c86cd2e6e0b86b54887c62b1668ab4752e3189f,2.2e+20,0
0xfa598ccf8b84466d7815d89d89c2e61c7964a31a,2.2e+20,0
0x31b3d7a687207a419937cb69ff14735441ccb844,2.2e+20,0
0x20bf9ffbd0c6abee7740ff425e482a113631dd09,2.2e+20,0
0xbc2e1ec7cf400abcf800bc3efae13009f65165a0,2.2e+20,0
0xd8ecf14a69238b23f36b0258a1befa1ea4a51df7,2.2e+20,0
0x9af590a2a7c4a6fc71794dbdfab5e20ae4a3db5f,2.2e+20,0
0x576cd3a0bd7b862665e3801852a8616d023db084,2.2e+20,0
0x6c6cf17b2ee496c2b9f53a5df82fcb79f9d05c41,2.2e+20,0
0x7ac94942f3a387cb9394f47187c8539d0b7e1b8c,2.2e+20,0
0xfefbbbec642fc9fc117077a1c7a918e5b875569d,2.2e+20,0
0x576294856c356e014f977fca58694e5f0d5659e1,2.2e+20,0
0xed33754d70ec62d2a185fe870c85babd746a40b6,2.2e+20,0
0x51596758e7c2ceb7001c8be88d7b57d8a5643342,2.2e+20,0
0xb652ed6efdaad3389b01613ca935b7af95acd16c,2.2e+20,0
0xa97efecc573612fba873a998c97929f06e979e70,2.2e+20,0
0xc26563aedb262b3ebb6c4d69a2e0cd6e7519d353,2.2e+20,0
0x10ce0da9083736ee359419174c5dc5cdfe42bce3,2.2e+20,0
0xcd7ba770713ed4f85e756a1d8ac314575317575b,2.2e+20,0
0x341dd25f35c68c7b5229bf30a8a203c2372127b7,2.2e+20,0
0x04851723bf6d13dec75591aa9cf2dc46b2a103f0,2.2e+20,0
0x297a69da63629665ce8c4e89d21b5cfeda6a8c16,2.2e+20,0
0xf14b8e17bf82f642e0ff28c53b05ec41009ad726,2.2e+20,0
0xe1837598f458ba84ed747e83a5c6908d8e71bcb6,2.2e+20,0
0xbcf9721cbc6f2374f46ed35e8190beb3d699c32a,2.2e+20,0
0x4a73473951046e692b1112427bb6c86254483e94,2.2e+20,0
0x8a0c693fa3c3d168f2e0af3ff62ee493487b6c54,2.2e+20,0
0x68550370db15770b46c800cbc3fa5c6c4bed02da,2.2e+20,0
0x7f51b2e4e2d6744873414583b26af8b11ba659c9,2.2e+20,0
0x61725eae015399abdc12baf585dd1e9c65defe13,2.2e+20,0
0x8474eb58f6f0f47ee7732546793ad913baee4c52,2.2e+20,0
0x935a1d53723837b1d52bcbe9da1771e1ddff4576,2.2e+20,0
0xb5f6df6bd34bfe1cef267f64fe17a96e90d2a1dd,2.2e+20,0
0xabe3b9580edf617a7877480e655d1e2bcf3ea686,2.2e+20,0
0x2dae21e4f75187ff53ee123d792785300b384083,2.2e+20,0
0xd9c2c0093c31555bc70cc95c0bc9b6e5a5504034,2.2e+20,0
0xfe82c661ca928c543f6340cf5bc60cab1d5f7931,2.2e+20,0
0x5ee0789a5c5da4dd7ba11a38f6852b1c0a64ff5d,2.2e+20,0
0xf53766b98e744d144ed16dc4a50f34ef493698af,2.2e+20,0
0xacc83ecfb084f8c70c71ee77be993653024639d8,2.2e+20,0
0x9518fa639300587fb6b0211110599b3c4d44c7c1,2.2e+20,0
0x8bcafd305b07701520c45ee64fdb01f5aa2c2ba0,2.2e+20,0
0xc54f204abb44e4d4e18677663e529ecc651efce4,2.2e+20,0
0x078f16ad440b23fcce560c33c0a5a90d32582b39,2.2e+20,0
0xd43ae8833fbca140920f8160137d8f1b49b31c87,2.2e+20,0
0x1c8e92f2d8401e231ea9e723e726ed15edda4047,2.2e+20,0
0x26203f102cf4184f1f7721e6bdf61bd4764dd773,2.2e+20,0
0x97b791d8a01ecc62e2d9bd0fa9ad603e8adf3023,2.2e+20,0
0xb220c7c20236b1f596d2b36232e698277535775a,2.2e+20,0
0xcebfbbcc7bbc2ad49a3a1464855ed97e486bacd5,2.2e+20,0
0xbd56a41358037ba5938a7d8b1e197ee2e4d4f49f,2.2e+20,0
0xc8c2a57b4179931632cf1aa6f65d1416c93d0486,2.2e+20,0
0xbf62560c91ecfc20bd83fe1b8cdcfc9b71eedcfc,2.2e+20,0
0x1bb04ca7954ca2803964ec058624381c77dd7f88,2.15e+20,0
0xfd2bb97e9bc86c42973f7462d9fc8806b38fbfef,2.15e+20,0
0x727a0eb71ac27f9ba8cf4e1156f82882d4b4f6f6,2.15e+20,0
0x1c0f7aeed5046fd95dbf30be9535ffedacd89358,2.15e+20,0
0x5764761bd9af84d0760f70a677bac90309d1107c,2.15e+20,0
0x07f3c07b55556c57bc37b910cb61167b6db63d26,2.15e+20,0
0x705c8dc4f5ab6affcfeb131fa03d052d73483a04,2.1e+20,0
0x92482df42aa0b0f6cef5b7bc84ef2d0a43105507,2.07e+20,0
0x38e24d07f3463a8195e70abedc1e3decda42190e,2e+20,0
0x5500f8190ba14ef35c3f244ec94acc7c33643467,2e+20,0
0x209f15c4aff4a55ce722b14c49b9adb59244e4c7,2e+20,0
0xb426dcf08ecfb5316e72708554b5b1b1c0c447e2,2e+20,0
0x99e8c8c1148866444a84529db76e28644caaea7a,2e+20,0
0x375de49cd2a37100a539cf16d12f5b9320217b8f,2e+20,0
0x7f4ffca375ad8c913734d1429ca2ea904f80fc71,2e+20,0
0x0184243047a8a467c245ff22e6485004203239c6,2e+20,0
0xe62224dc07711e9ebaef3aa1cee9c9feabac6b0d,2e+20,0
0x2313dfdb8eaed6ee254de27d2596ac5dc7873780,2e+20,0
0x67e985823a129dcb48cbc077e6f9141363f98adf,2e+20,0
0x46ef0a962a677feb6bd2a880a6eea752a5f573b4,2e+20,0
0x40a2a8b21c6f6a13476ea14501e5ea66780d3720,2e+20,0
0xe700471a63e4fa15667386cc839fdd9afb1ddfaa,2e+20,0
0x9968d3525eb00ba3a0447bda86b0b0294729c277,2e+20,0
0xe6df35042ecc2e73527b431732144014e266289e,2e+20,0
0x384238ab10e1918f307cec54be9c3f5bfd50fcd6,2e+20,0
0x20082e1873ad17c156898e24dd1b368e548f36f5,2e+20,0
0x4a41e32873bd88f49cd35e5e3d8b7b746b9ccd84,2e+20,0
0x27a23d682c72d0fc1d54c71830a84553981cec16,2e+20,0
0x77efffaf9af718099003a924aa99ea4d8c09d120,2e+20,0
0x883cc1e444c26a8ce97c3eb5317f36df1bb0002c,2e+20,0
0x47567a7f21d422d6cdec22e9974ad8ea71c8189f,2e+20,0
0x57e24c76e55dfb89bc395bae4e5b073d33c566c3,2e+20,0
0xac19b12c8c414b205219b871c017791df6b94445,2e+20,0
0xda7544f8d385e0f3bc8a0682fc08d3c80193fe68,2e+20,0
0x05d0719f8c0b1379215293f146fbe7e5c7a78bb2,2e+20,0
0xef5cf341a1d70c2b13a940285acf85e20a949071,2e+20,0
0x4702d4dc411389c16d71f92c65691b7bdc1d5d9a,2e+20,0
0x00b6f1e613fdf5563b917eec8a0c00b29b3e53d2,2e+20,0
0x62a83cc50657dad49194c441bb1384717acd3355,2e+20,0
0xd261025ebaee484940636ed78753014cba315957,2e+20,0
0x4932aabc442f55ab63a4f26e8e9e9768cf287fa7,2e+20,0
0xed1906ab0d2efddbc8af0a16fdc38497b2d37427,2e+20,0
0xa7ea9c520f62e39995bd09422502759e8fd33f5c,2e+20,0
0x719a3aa5bc498d5bf70ca21ef38bca2c895a26fe,2e+20,0
0x1869cd4c62d32e983d952595564c955967cd9a04,2e+20,0
0x9216c43055715594e4455677ea010a1d9e30e632,2e+20,0
0x77ac811839df20bd818bcd106c0467e885a1c0c2,2e+20,0
0x8be4c97a4d67ab87e0ae6ecfc0bff8ee0f35b74e,2e+20,0
0xa53c42f35fc005aaa0d0cb3439e0e4ea9dc66fbf,2e+20,0
0x88f191d73ee0b283755940449cbdc39d4b2a95f7,2e+20,0
0x5cbab7f6087f970f8b864a089c9ae5744b9cc407,2e+20,0
0xf07b9dbd1ac9d8ca64893b1d29c6c3cde0016c13,2e+20,0
0xacdb64080aac4195b96a44d3804b9c63bd161746,2e+20,0
0xcdc69a93bb9e621060b3af64e8794473b9815822,2e+20,0
0x25b1d4d48a406d514d653601686afdacd1a5f29a,2e+20,0
0x5a8e1687c78345f1e203b9ac4b34371e286bf285,2e+20,0
0x113aa428f584a45381f580ffddf4c7e31ee272fb,2e+20,0
0x18fa1645050fd5bfc0ae76ad738c835df9adb315,2e+20,0
0x99ed9464c95aa641e983ce02f570fbe13c9f262f,2e+20,0
0x5fdddcbf9df27a7f364b998641f66e2b8167b107,2e+20,0
0xbe4a5cc9cb55e7d7f61799558a9c223fba21fc80,2e+20,0
0xd80d91a36c10f159e953e474eeee01004a608433,2e+20,0
0x4e9885348a26955801f187b8d04776b50f214548,2e+20,0
0xe0e1f6ec6a0384a73554d3acaa3017768ef107a8,2e+20,0
0x01aec76e81f4733c974c8e7e187b97c84aed63a1,2e+20,0
0xdd779c7ce8a0bc8f743369bd9f5ca9c335b32a65,2e+20,0
0x329ae7d677fe0ef450880ae6f36b3a6fb186fc87,2e+20,0
0x39174c1732a5f608e6d86cf9811f0d0ba80d9668,2e+20,0
0x5cbc444f5821f78930b5af3a6db29c9ce4f7ca28,2e+20,0
0x455aae05b1eecbb54b8ebbd40f8df7c69e948751,2e+20,0
0x77218a45f978f2e3299c7043230eaa9c85c093a7,2e+20,0
0x098635d1678f91cc85f97dc41dd9290c79f16cc0,2e+20,0
0x14dab811c48c41817a58f3297b3828047772e11f,2e+20,0
0xb4233734a0869053b51675261cf9ddcb44c7d2a9,2e+20,0
0x745f288e56c8468dedbe5eb9d1a8d4a6ba9de2a8,2e+20,0
0xfd62cf6bd1f2b7d50dac10f638bb822970ea1ae0,2e+20,0
0x25b8165d74192b97a078722f0fa46cf4c8387bbf,2e+20,0
0x2af0ec1f0f908b70f4c2cba6356b98d53ec4c294,2e+20,0
0x54dbbadd747b14a06b62ceb0f630c57c0cf499ce,2e+20,0
0xfaf5164079f8a0b3be28256c21308b0ac9c59f94,2e+20,0
0x29b03ddbdda372710f20e07afcfaac109dc8036f,2e+20,0
0xc49f36507b33948378f2ff5ad1811bfd5223bff3,2e+20,0
0xe2bf36d42e465cea6f819a86b880a67419bc7b7e,2e+20,0
0xaf95f13e364e460a55f2e52a84ad51e11cd9ac8b,2e+20,0
0x7525046e41e9d18eaa295bdbdf3ea6b1b03d1c52,2e+20,0
0x7d99a4da4f5a378bed168d61bc7a57a748f89d4f,2e+20,0
0x549baa1ffc84b71f321db647683a5a2558d1519a,2e+20,0
0x5ac9f162c15d055435acb76657cd30b585bdcdbe,2e+20,0
0x27e5a90e6a0984a277854afb9ece7640795531fc,2e+20,0
0x67ab2445cb41269a2e25b15e516a54cb842df60c,2e+20,0
0xf2443ec06862560c4f9f435f5b0383384fe0b643,2e+20,0
0xf9a07a87f8849e1cb6684b9fd132d0946bafca20,2e+20,0
0x8787e6cf40841765c4b6730100c5eb3ac11a88ed,2e+20,0
0x31d8e071c8f9ae9be39b14cc366ed6526cb548b2,2e+20,0
0xe55fe6cf0dea882e6da2e45e123c5375379ad7b3,2e+20,0
0x21a8efbf23e5f121d08629d458f90faaff1fc3c6,2e+20,0
0x59d9f16ee5d252c6fd7563006b4824445ef72031,2e+20,0
0x6da3eb99c10d05c341a420c814821de71507f9f6,2e+20,0
0x5e4eebb9f71cc6230f23883be2098d828b597f95,2e+20,0
0x831a0d7d2285058e3a9823a364c0d25cab7f295a,2e+20,0
0xbd8c6090d54f0d0527ecd898186357ee6bde9fad,2e+20,0
0x7c20a8db56237a8fc3b507ff394b39794c3abb43,2e+20,0
0x8e66aa7c54a3062026c9f74b623beec09e7efb5c,2e+20,0
0x7cafbfce5b02b4797ae617bffd7607b0e7df2b56,2e+20,0
0xc638619441ce0aa6435d56abe2e5363433d0f29b,2e+20,0
0xf0c55fd923b7cde9561faa7ec8d375feae032111,2e+20,0
0x827128a9081ed610116021788235740548424591,2e+20,0
0xe7ba33e4ec44d0ee961449be747f20c950f5c6ca,2e+20,0
0x5b1342c7de7b171e0f75fc646ffe1a631690dfc3,2e+20,0
0x9ff6854e646280a6f4c1386ebd7889189630a977,2e+20,0
0x817f0f433522ff0d0038d4e0d4900f65f37ee35e,2e+20,0
0x0ec7273492f2a0f452dc651a08f7006a88fa843c,2e+20,0
0x507e5448b01817b37d0b75b8316cb1b4386d96f7,2e+20,0
0x3393e0b5899a0e36f7d4a7a2bdc13ce7068020a4,2e+20,0
0xd362510c82e10a68ef8e5de0ab5acd4932f8d195,2e+20,0
0x7be7e15ca02a9424468fc3d910873cf9cce5acdb,2e+20,0
0xc4c1b5030e232c846a10f5a063271d76a4595399,2e+20,0
0x62f1ff9a2edd23d97cf5173f0cf70734c4732257,2e+20,0
0xda7891687662dbbac2d8c8e4f9f0d61e12193861,2e+20,0
0x798f9536fd53dd1d61e0e7485d900c57275ca7f5,2e+20,0
0xabce4e8c763e5c5ca5d4b050d49a814a8a6da61c,2e+20,0
0x937b56fd48647bf7402f99a741024510115eb61d,2e+20,0
0x7185f0cd0e844c17e9b877c86fafafc671a645ba,2e+20,0
0x3b45cc7b10d0d81b464f6afa3a2b8287f927ed1e,2e+20,0
0x2c82c9e692ea790d21514eff8a69b2c5a14fb330,2e+20,0
0xdfd619a980aeee518de0da596d5e4be963017afd,2e+20,0
0xbe17b33463b06970ada8bd55b2e001a1d9bd34e8,2e+20,0
0x8bc3dd17975debe08f04b217017023b9b62789d8,2e+20,0
0xa0432820e4b411a9f86d5896a9c2a3d11a6afa72,2e+20,0
0xb36c7003c40006b793b4ebf5abe73c8f51a0fb67,2e+20,0
0x1a210a446aaa8d53d2de6e56e68eba69badedfc7,2e+20,0
0x93b7e03b8f90940aced715894a18aad77665293f,2e+20,0
0x1df4dddf73e2b5d9af7aab11d5f659d218edc07c,2e+20,0
0x2c00b92d98e678c7672d4603c081aa0b5891e145,2e+20,0
0xe4c2d08d78039d4fba98940070d805b9f15854a3,2e+20,0
0x827cef3862b4c17037d0894ec810c8787ed96f14,2e+20,0
0x4fba1247e0df0058722645b5a0df15a45d9679ac,2e+20,0
0xd6af5e0cd9c2be4d90c0f85f3709b1c417f55e40,2e+20,0
0x27ea72e66d55a7170d09141037a69246b4413dff,2e+20,0
0x48595f3afc0e2ba33fad81d897e2b6a57271d6d3,2e+20,0
0x24ed96c93b9a1d893e681a1db6231c0cb5391d36,2e+20,0
0xed20f73bde3b9afbc7dae5ee085c1f355c49a0c3,2e+20,0
0x26ed1afbdc1637ab7d95c7cd3836cd818f9c0ba8,2e+20,0
0x989859b99a0a0bc7973d252ea4c9766d1bfb9817,2e+20,0
0x249422b464e99811da989a50ecae90a03fb9436c,2e+20,0
0x7b7b7e9bfcbc140f005608d7754953370d4314f4,2e+20,0
0x8d06d375caa45e1d4aab0bb3148991b4f3bd4b9e,2e+20,0
0x9bf957b25675a33cd6b9753a08e9b2c69908f295,2e+20,0
0xbffd30cd2bf5604a91c7dda09e1f33a32fe7abf5,2e+20,0
0x57d085fd2517a5ff0eb2c5916e0a990940c31149,2e+20,0
0xb415cd10225988fbae8c5d1aafef26701d866d8e,2e+20,0
0x2f15633d57768393eb37d67bd60741ef73623780,2e+20,0
0xaf755f9e50a8d876e391f9884ef889519494f393,2e+20,0
0xd98666f4331bec4a22e5b597195b7220af4ea9dc,2e+20,0
0x172ec266416e8fb2b9484056bb6ba2c749b5d350,2e+20,0
0xde03e456b3f9dc69528d5550e99b97b41d8272af,2e+20,0
0x25d73a521aaa36afb857ec25bfc740b345b0ba2a,2e+20,0
0x7564e2885fb2a37bf2cd00673f3bd5a93d7445cf,2e+20,0
0x2d92843d21aeb3f7517be34bf1583a4ca7ab222d,2e+20,0
0x6f9132fd8d277b46c22b750f10dafeb94bd1d60a,2e+20,0
0x5c1d87516a0f7154999ef5b03a5f7132e4d18b10,2e+20,0
0xc5856d7a454c401a924b5c2be2cbc86a2d9bc205,2e+20,0
0xf0d3f5a4293caadbe4a8914833a6285544fbc69f,2e+20,0
0xeebb65145f773b5d21654faae059964ced7e02c9,2e+20,0
0xc457dd37695273a218a7f69880b3e30aaa903364,2e+20,0
0xe59f6103ac8f63fdff9a1538a7f4e5a66aa8d3a8,2e+20,0
0xf0cf4a58e0d5a718c88f0e7d4dfdb76e06eb3003,2e+20,0
0xf7863caab0a59b8217c922a5c06bbf010bf30a95,2e+20,0
0x8f4f7a7f33ab2a3e2ce36321ee3739959f14c260,2e+20,0
0x4cba99c2eb543f69d044542042c2c7c8c603f856,2e+20,0
0xb0ccff21f4f929687f9d766f15ebe616c317c579,2e+20,0
0x246c3a3b937c52f7d818a1fb2090d46257343e36,2e+20,0
0x87c8073332c1334d8aa6c790e33ca2da100d6e7a,2e+20,0
0x6f6d2269ac476ffbb0c25471743c87345248446a,2e+20,0
0xb99d771afa581dde5a3f67e8fdf48888bfd77c66,2e+20,0
0x70c94626a2c90e3424625eb28e99703f36a2848b,2e+20,0
0x130a66de3d5b8816ed567517770ca77870e41f7f,2e+20,0
0x8eacd911ba661c099d0baf8e1adaa2ac7c900b87,2e+20,0
0x0013effed37dd5e6a5000ee4a0f0f7df505dd010,2e+20,0
0x2c3f62b412b1e41e4966ac21ce17604a15381418,2e+20,0
0x653570562ea1cb36eb1bbd2c199c2ce55cb93a6e,2e+20,0
0x2ad7bdfa23ff8b8478c9403cc9f687c9c94ec778,2e+20,0
0x1884572e37712e0d409f2c5b5937928192a23e5d,2e+20,0
0xc6d7d8befc63f99f39684e4ad91cac1233076969,2e+20,0
0xb16a95a3534f3d19f7345a30e9b9725a1b7d0b55,2e+20,0
0x84825a8a45a0215e79add5dcb8775399fe95a037,2e+20,0
0x28772c69cd64c1a124823e8d90d3120337b1efbd,2e+20,0
0xbfe7844784cfe4bd8bb8bba2a43e7affef19e163,2e+20,0
0x797e72bb320dd3924465615f6a684531663bed2f,2e+20,0
0x33581a32ec7ea1dcd4c2306d24a09c17734f4501,2e+20,0
0x66396c566936e249fb75adb2f44e976b84dbb637,2e+20,0
0x786df8edb91a8d58af9fdcfb77386ffce8f07cee,2e+20,0
0x242afac6cd6cedd00738ab3c31130fbcdc189fed,2e+20,0
0x0af5935fbb1832318aea8d11e8a170b6cb30323b,2e+20,0
0x1229a0e86b8c581e0e4e708255175fb24b56e96e,2e+20,0
0x104fe12b90ecfa58507c61a5bb169ab5e3aa2804,2e+20,0
0x7ac79aab12ab2091cb0a41aed2de93c7cb84ebf2,2e+20,0
0x6c2c572b22a03a30ad045bac86cb7a03b91a13a5,2e+20,0
0x2f0a5899d0de48717f0501a6f569a55015a2e306,2e+20,0
0x9a271dfd2d9ae69d992fb24c2c8ebaff90bacd90,2e+20,0
0x9b717bb2036b650021b0af1ed8935de2fa9ed634,2e+20,0
0x2e72abb78cd45804c9a0b671563f61698a24d426,1.95e+20,0
0x979d7145f38d6c14c464721e1b05742b4fbe243c,1.95e+20,0
0x1d8b3f922d580543f2f4ef4bc979673286b3e178,1.95e+20,0
0x17125df4c973e89a94736784b3b3c9a581c42fde,1.9e+20,0
0x4a749ab352b488906211c3a31332f3c5eb7aa4b5,1.9e+20,0
0x34aa7981faa3b00fb29a693f0fc057d7de9a4c02,1.9e+20,0
0x696d81706b18e464538013fc45657bedffc63af0,1.9e+20,0
0x99af621bea0279bde29dc63af88ae91c03f4a805,1.85e+20,0
0x9512b8c1b63c9893258920b5998134a1261db85d,1.8e+20,0
0x3d20210050cb5619b0c254f4d12a8cbdefece25f,1.8e+20,0
0xf7fca9a5a74e2b4ce80272d9a7aebc3889cc38ea,1.8e+20,0
0x12a7c1f5dea764f9dd3184a94246734d2591fea9,1.8e+20,0
0x406f18e0d3957d655f9e0408425bf78837d17dea,1.8e+20,0
0x5bb2d3533c9c43c257ca7cc5eae5e0c3225bc55e,1.8e+20,0
0xc2bf632b5a62dd528770b6dce2c03ec58e46bc3f,1.8e+20,0
0x8dbcbb91d0955de114a99e801bc70c86dfc68016,1.8e+20,0
0xc85c75eec924f2655622c707fffc625116b05a01,1.8e+20,0
0x80cc4a8b936c6ef7081a1a1409144bc74cf5e25d,1.8e+20,0
0x64126117c530da9f916d0bdbe5e29ab7170ec0ae,1.8e+20,0
0xcfa8286b0383ef4d3c687ab437b049da8258511c,1.8e+20,0
0x62ae86bfb3adc8a80946104099a6728271cfd79e,1.8e+20,0
0x7b3d3b76c4fd9c6aa973408ff68ab2084e87d140,1.8e+20,0
0xf37ab9ba6fc8bfb5d03f67e399f1df110ea363fc,1.8e+20,0
